,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment,Source_Airport,Source_City,Source_Latitude,Source_Longitude,Source_Altitude,Destination_Airport,Destination_City,Destination_Latitude,Destination_Longitude,Destination_Altitude,Source_geometry,Destination_geometry,distance,Source_Popution,Destination_Popution
1748,AA,24,PHL,3752,BTV,3711,,0,E90,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Burlington International Airport,Burlington,44.47190094,-73.15329742,335,"(39.87189865112305, -75.24109649658203)","(44.471900939899996, -73.15329742429998)",539.2360832,"6,102,434","220,411"
1749,AA,24,PHL,3752,BTV,3711,,0,E90,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Burlington International Airport,Burlington,44.47190094,-73.15329742,335,"(39.87189865112305, -75.24109649658203)","(44.471900939899996, -73.15329742429998)",539.2360832,"6,102,434","169,509"
1750,AA,24,PHL,3752,BUF,3820,,0,DH3,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Buffalo Niagara International Airport,Buffalo,42.94049835,-78.73220062,728,"(39.87189865112305, -75.24109649658203)","(42.94049835, -78.73220062)",448.6443909,"6,102,434","1,127,983"
1751,AA,24,PHL,3752,BWI,3849,,0,DH3 319 E90,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,39.1754,-76.668297,146,"(39.87189865112305, -75.24109649658203)","(39.1754, -76.668297)",145.0459217,"6,102,434","2,800,053"
1752,AA,24,PHL,3752,CAE,3561,Y,0,CRJ,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Columbia Metropolitan Airport,Columbia,33.93880081,-81.11949921,236,"(39.87189865112305, -75.24109649658203)","(33.93880081176758, -81.11949920654297)",840.981693,"6,102,434","838,433"
1753,AA,24,PHL,3752,CAE,3561,Y,0,CRJ,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Columbia Metropolitan Airport,Columbia,33.93880081,-81.11949921,236,"(39.87189865112305, -75.24109649658203)","(33.93880081176758, -81.11949920654297)",840.981693,"6,102,434","208,173"
1754,AA,24,PHL,3752,CAK,4112,Y,0,CRJ,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Akron Canton Regional Airport,Akron,40.91609955,-81.44219971,1228,"(39.87189865112305, -75.24109649658203)","(40.916099548339844, -81.44219970703125)",538.9691471,"6,102,434","703,479"
1755,AA,24,PHL,3752,CHO,4015,,0,DH3,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Charlottesville Albemarle Airport,Charlottesville VA,38.138599400000004,-78.45290375,639,"(39.87189865112305, -75.24109649658203)","(38.13859939575195, -78.4529037475586)",338.2308889,"6,102,434",
1756,AA,24,PHL,3752,CHS,3806,Y,0,E75 CRJ,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Charleston Air Force Base-International Airport,Charleston,32.89860153,-80.04049683,46,"(39.87189865112305, -75.24109649658203)","(32.89860153, -80.04049683)",885.1898100999999,"6,102,434","802,122"
1757,AA,24,PHL,3752,CHS,3806,Y,0,E75 CRJ,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Charleston Air Force Base-International Airport,Charleston,32.89860153,-80.04049683,46,"(39.87189865112305, -75.24109649658203)","(32.89860153, -80.04049683)",885.1898100999999,"6,102,434","257,074"
1758,AA,24,PHL,3752,CLE,3486,Y,0,CRJ E70 CR9 E75,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Cleveland Hopkins International Airport,Cleveland,41.4117012,-81.84980011,791,"(39.87189865112305, -75.24109649658203)","(41.411701202399996, -81.8498001099)",584.4123277000001,"6,102,434","2,048,449"
1759,AA,24,PHL,3752,CLE,3486,Y,0,CRJ E70 CR9 E75,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Cleveland Hopkins International Airport,Cleveland,41.4117012,-81.84980011,791,"(39.87189865112305, -75.24109649658203)","(41.411701202399996, -81.8498001099)",584.4123277000001,"6,102,434","124,942"
1760,AA,24,PHL,3752,CLT,3876,,0,757 321 E90 737 767 332 319 320,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Charlotte Douglas International Airport,Charlotte,35.21400070000001,-80.94309998,748,"(39.87189865112305, -75.24109649658203)","(35.2140007019043, -80.94309997558594)",721.6101932,"6,102,434","2,636,883"
1761,AA,24,PHL,3752,CMH,3759,Y,0,CRJ E75 E70,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,John Glenn Columbus International Airport,Columbus,39.998001,-82.891899,815,"(39.87189865112305, -75.24109649658203)","(39.998001, -82.891899)",653.9001841,"6,102,434","2,122,271"
1762,AA,24,PHL,3752,CMH,3759,Y,0,CRJ E75 E70,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,John Glenn Columbus International Airport,Columbus,39.998001,-82.891899,815,"(39.87189865112305, -75.24109649658203)","(39.998001, -82.891899)",653.9001841,"6,102,434","321,048"
1763,AA,24,PHL,3752,CMH,3759,Y,0,CRJ E75 E70,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,John Glenn Columbus International Airport,Columbus,39.998001,-82.891899,815,"(39.87189865112305, -75.24109649658203)","(39.998001, -82.891899)",653.9001841,"6,102,434","83,779"
1764,AA,24,PHL,3752,CVG,3488,,0,CRJ,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Cincinnati Northern Kentucky International Airport,Cincinnati,39.04880142,-84.6678009,896,"(39.87189865112305, -75.24109649658203)","(39.0488014221, -84.6678009033)",816.0252486,"6,102,434","2,221,208"
1765,AA,24,PHL,3752,DAY,3627,,0,CRJ,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,James M Cox Dayton International Airport,Dayton,39.90240097,-84.2193985,1009,"(39.87189865112305, -75.24109649658203)","(39.90240097045898, -84.21939849853516)",767.6363586,"6,102,434","807,611"
1766,AA,24,PHL,3752,DCA,3520,,0,CRJ DH3 319 E90,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Ronald Reagan Washington National Airport,Washington,38.8521,-77.037697,15,"(39.87189865112305, -75.24109649658203)","(38.8521, -77.037697)",191.80886669999998,"6,102,434","6,280,487"
1767,AA,24,PHL,3752,DEN,3751,,0,321 320,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Denver International Airport,Denver,39.86169815,-104.6729965,5431,"(39.87189865112305, -75.24109649658203)","(39.861698150635, -104.672996521)",2506.64071,"6,102,434","2,967,239"
1768,AA,24,PHL,3752,DFW,3670,,0,M83 319 320 738 M80 E90 757,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Dallas Fort Worth International Airport,Dallas-Fort Worth,32.896801,-97.038002,607,"(39.87189865112305, -75.24109649658203)","(32.896801, -97.038002)",2096.440653,"6,102,434",
1769,AA,24,PHL,3752,DTW,3645,,0,E90 320 319,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Detroit Metropolitan Wayne County Airport,Detroit,42.21239853,-83.35340118,645,"(39.87189865112305, -75.24109649658203)","(42.212398529052734, -83.35340118408203)",729.5661318,"6,102,434","4,319,629"
1770,AA,24,PHL,3752,ELM,3946,,0,DH3,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Elmira Corning Regional Airport,Elmira,42.15990067,-76.89160156,954,"(39.87189865112305, -75.24109649658203)","(42.1599006652832, -76.8916015625)",289.5312022,"6,102,434","83,456"
1771,AA,24,PHL,3752,ERI,4276,,0,DH3,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Erie International Tom Ridge Field,Erie,42.08312701,-80.17386675,732,"(39.87189865112305, -75.24109649658203)","(42.0831270134, -80.1738667488)",482.2287443,"6,102,434","269,728"
1772,AA,24,PHL,3752,EWR,3494,,0,DH3,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Newark Liberty International Airport,Newark,40.69250107,-74.16870117,18,"(39.87189865112305, -75.24109649658203)","(40.69250106811523, -74.168701171875)",128.9159061,"6,102,434",
1773,AA,24,PHL,3752,FLL,3533,,0,320 319,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Fort Lauderdale Hollywood International Airport,Fort Lauderdale,26.072599,-80.152702,9,"(39.87189865112305, -75.24109649658203)","(26.072599, -80.152702)",1597.083106,"6,102,434",
1774,AA,24,PHL,3752,GSO,4008,Y,0,CRJ E75,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Piedmont Triad International Airport,Greensboro,36.09780121,-79.93730164,925,"(39.87189865112305, -75.24109649658203)","(36.097801208496094, -79.93730163574219)",587.7796533,"6,102,434","771,851"
1775,AA,24,PHL,3752,GSP,4034,Y,0,CRJ,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Greenville Spartanburg International Airport,Greenville,34.89569855,-82.21890259,964,"(39.87189865112305, -75.24109649658203)","(34.895698547399995, -82.2189025879)",828.292889,"6,102,434","920,477"
1776,AA,24,PHL,3752,GSP,4034,Y,0,CRJ,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Greenville Spartanburg International Airport,Greenville,34.89569855,-82.21890259,964,"(39.87189865112305, -75.24109649658203)","(34.895698547399995, -82.2189025879)",828.292889,"6,102,434","180,742"
1777,AA,24,PHL,3752,HPN,3589,,0,DH3,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Westchester County Airport,White Plains,41.06700134,-73.70760345,439,"(39.87189865112305, -75.24109649658203)","(41.06700134277344, -73.70760345458984)",185.80129509999998,"6,102,434",
1778,AA,24,PHL,3752,HVN,4006,,0,DH3,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Tweed New Haven Airport,New Haven,41.26369858,-72.88680267,12,"(39.87189865112305, -75.24109649658203)","(41.26369858, -72.88680267)",252.2406401,"6,102,434","854,757"
1779,AA,24,PHL,3752,IAH,3550,,0,E90,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,George Bush Intercontinental Houston Airport,Houston,29.984399800000002,-95.34140015,97,"(39.87189865112305, -75.24109649658203)","(29.98439979553223, -95.34140014648438)",2131.6515050000003,"6,102,434","7,066,141"
1780,AA,24,PHL,3752,ILM,3845,Y,0,CRJ E75,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Wilmington International Airport,Wilmington,34.27059937,-77.90260315,32,"(39.87189865112305, -75.24109649658203)","(34.27059936523437, -77.90260314941406)",665.0681261,"6,102,434","297,533"
1781,AA,24,PHL,3752,IND,3585,,0,E90 319,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Indianapolis International Airport,Indianapolis,39.7173,-86.294403,797,"(39.87189865112305, -75.24109649658203)","(39.7173, -86.294403)",946.2587087000002,"6,102,434","2,074,537"
1782,AA,24,PHL,3752,IPT,3584,,0,DH3,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Williamsport Regional Airport,Williamsport,41.2417984,-76.9210968,529,"(39.87189865112305, -75.24109649658203)","(41.241798400878906, -76.92109680175781)",208.2868871,"6,102,434","113,299"
1783,AA,24,PHL,3752,ISP,3857,,0,DH3,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Long Island Mac Arthur Airport,Islip,40.79520035,-73.10019684,99,"(39.87189865112305, -75.24109649658203)","(40.79520035, -73.10019684)",208.8176686,"6,102,434",
1784,AA,24,PHL,3752,ITH,3947,,0,DH3,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Ithaca Tompkins Regional Airport,Ithaca,42.49100113,-76.45839691,1099,"(39.87189865112305, -75.24109649658203)","(42.49100112915039, -76.4583969116211)",308.2718231,"6,102,434","102,180"
1785,AA,24,PHL,3752,JAX,3712,,0,E90,Philadelphia International Airport,Philadelphia,39.87189865,-75.2410965,36,Jacksonville International Airport,Jacksonville,30.49410057,-81.68789673,30,"(39.87189865112305, -75.24109649658203)","(30.49410057067871, -81.68789672851562)",1193.8315699999998,"6,102,434","1,559,514"
